Data_Tweet,Autor,Local,Tweet_Text,Retweeted,Favourited,Retweet Count,Favorite Count,In Reply to,Reply Message
2019-01-16 18:27:03,Saraiva,,b'A primeira edicao de Dom Quixote de La Mancha foi publicada em 16 de janeiro de 1605. O livro de Miguel de Cervantes e considerado por muitos a obra maxima da literatura espanhola. https://t.co/a2wSLhhJ6S',False,False,8,50,,
2019-01-16 17:23:54,Saraiva,,"b'@caio_goncalves_ Ola, Caio. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,caio_goncalves_,Cade meus produtos @Saraiva grrrrrr
2019-01-16 17:09:37,Saraiva,,"b'@RitadeC24345189 Ola, Rita. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,RitadeC24345189,@Saraiva .Fiz uma compra pelo telefone do dia 05 de dezembro e ate agora estou com dificuldades para receber.
2019-01-16 17:07:53,Saraiva,,"b'@gabriostra Ola, Gabs. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gabriostra,16 de janeiro de 2019 e ainda estou sem presente de natal gracas a @Saraiva. Ja cansei de ligar e abrir ocorrencia. Sempre e a mesma desculpa e eles falam que em 3 a 5 dias vao enviar e atualizar o status do pedido. A compra ja foi feita ha mais de um mes e ate agora NADA!
2019-01-16 16:10:42,Saraiva,,"b'@mauricioasodias Ola, Mauricio. Caso ja tenha removido do cadastro a opcao de recebimento dos e-mails promocionais, por gentileza, nos informe por DM o CPF, nome completo do titular do cadastro e o e-mail que utiliza, para que possamos verificar.'",False,False,0,0,mauricioasodias,@Saraiva Como faco pra parar de receber spans de sua empresa?
2019-01-16 15:36:05,Saraiva,,"b'@JhonLeg123 Ola! Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,JhonLeg123,@Saraiva pode chamar dm pra resolver uma compra que eu recebi o dinheiro de volta mas recebi o produto.
2019-01-16 15:33:57,Saraiva,,"b'@faithtobieber Ola, Bianca. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,faithtobieber,"@Saraiva eu fiz um pedido e ele chegou porem um deles veio errado, teria como trocar? obrigada"
2019-01-16 15:04:12,Saraiva,,"b'@oericaian Ola, Jenifer. Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte! :)'",False,False,0,2,oericaian,me contrata @Saraiva
2019-01-16 14:51:52,Saraiva,,"b'@jessssmarques Ola. O prazo de troca/devolucao por defeito para categoria Livros e de ate 90 dias corridos, a partir do recebimento. Estando dentro do prazo, orientamos a realizar a solicitacao no site em ""Trocas ou Devolucoes"".'",False,False,0,0,jessssmarques,"@Saraiva comprei um livro pelo site e pedi pra entregar em loja. fui retirar hoje e o livro esta horrivel. capa amassada, paginas sujas. o que e possivel fazer nessa situacao?"
2019-01-16 14:48:30,Saraiva,,"b'@Luana_Camilo Ola, Luana. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Luana_Camilo,alou @Saraiva devolve meu dinheiro da compra que eu cancelei dia 12/11/2018!!!!!!!! pqp
2019-01-16 14:46:25,Saraiva,,"b'@Emuzaka Ola, Carol. A pagina e falsa, mas estamos cientes do ocorrido e tomaremos as devidas providencias. Aproveitamos para esclarecer que voce encontra a Saraiva no Instagram em https://t.co/ERsMkUnc0D. Nos vemos por la! :)'",False,False,0,1,Emuzaka,@Saraiva e verdade esse instagram? https://t.co/kTFNha9cjC
2019-01-16 13:13:03,Saraiva,,"b'Um beijo do gordo! Hoje e aniversario do iconico apresentador e escritor, Jo Soares. Na sua opiniao, qual foi a melhor entrevista que Jo ja fez? https://t.co/9D7tBetiqE'",False,False,3,70,,
2019-01-15 21:45:13,Saraiva,,"b'@Lucasd_braz Ola, Lucas. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Lucasd_braz,"Eu nao acredito que desligaram na minha cara no SAC, essa saga pra receber produto na black friday ainda vai me matar de pessao alta, vlw @Saraiva"
2019-01-15 21:03:18,Saraiva,,"b'@crzycroft Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,crzycroft,preciso entrar no site da @Saraiva pra reclamar que minhas coisas nao chegam mas nao carrega 
2019-01-15 20:41:00,Saraiva,,b'Saiu o novo trailer de #SpiderManFarFromHome! Quem tambem ja esta ansioso? https://t.co/RkiMVdtJKq',False,False,22,51,,
2019-01-15 20:09:26,Saraiva,,"b'@fckjyn Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,kunhapreta,@Saraiva comprei um livro em outubro/novembro e ate hoje nao chegou na loja. quero saber o que aconteceu.
2019-01-15 20:09:19,Saraiva,,b'@gra_corinthians Tente novamente.',False,False,0,0,gra_corinthians,@Saraiva Nao consigo enviar
2019-01-15 20:07:47,Saraiva,,"b'@stephanie_laa Ola, Stephanie. Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte! :)'",False,False,0,0,stephanie_laa,"@saraiva eu sou muito sua fa, sera q voce pode dar um autografo na minha carteira de trabalho?"
2019-01-15 20:02:08,Saraiva,,"b'@mckagan_ @Suma_BR Ola. Nos informe por DM o numero do pedido, CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,mckagan_,E mais uma vez a @Saraiva me dando calote. Nem comprando na loja fisica eles entregam o pedido. #SaraivaCaloteira. To esperando a entrega do livro O Destino de Tearling da @Suma_BR ha 1 semana. Era pra ter sido entregue dia 8/02 e paguei a vista na loja do shopping Mooca.
2019-01-15 19:54:30,Saraiva,,"b'@mariana_lelis Ola, Mariana. Este perfil nao e o nosso oficial, nao nos responsabilizamos por informacoes ou divulgacoes em paginas de terceiros. O Perfil Oficial da Saraiva no Instagram e:  https://t.co/ERsMkUnc0D.'",False,False,0,0,mariana_lelis,"@Saraiva Oi, tudo bem? Isso procede? https://t.co/vL0dW6Rpb5"
2019-01-15 19:49:53,Saraiva,,"b'@dondoca_lala Ola, Cristal. Temos uma equipe especializada em produtos digitais atraves do Chat Online em nosso site. No assunto selecione a opcao Livros Digitais ou atraves do e-mail digital@saraiva.com.br, nao se esqueca de enviar o CPF, nome completo e se tiver, o numero do pedido.'",False,False,0,0,dondoca_lala,Querida @Saraiva estamos com um probleminha... todos os livros que eu comprei ou baixei os gratuitos do site desapareceram do meu Lev. Sabe me explicar o porque? E como posso recuperar os livros que foram comprados?
2019-01-15 19:10:30,Saraiva,,"b'@creshar_ Ola, Lucas. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,creshar_,@Saraiva podia parar de usar os servicos da texlogo ne ? era pra entregar dia 13 e colocaram como ausente sendo que SEMPRE tem alguem em casa.
2019-01-15 18:23:52,Saraiva,,"b'@putrightdemi Ola, Yasmin. Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte! :)'",False,False,0,0,putrightdemi,@Saraiva me da um emprego pelo amor de deus
2019-01-15 18:14:53,Saraiva,,"b'@Hiorran_st Ola, Hio. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Hiorran_st,"Alo @Saraiva, se voces nao pretendem entregar nosso produto, por que nao DESATIVAM o site de uma vez? Aceita o pedido, o dinheiro, e o prazo pra entrega so adiam. NAO comprem com eles, deixem falir! https://t.co/1Rf0qPOyZ5"
2019-01-15 18:09:17,Saraiva,,"b'@kaaamiss Ola, Kamila. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,kaaamiss,"Liguei pela milesima vez pra @Saraiva pra PEDIR o livro que eu paguei desde AGOSTO e a atendente falou: senhora Kamila, e que a situacao e complexa
Eu: poxaaaa fulana, muito dificil entregar um produto que uma cliente ja pagou ne? https://t.co/Xm4St0slNV"
2019-01-15 13:33:03,Saraiva,,"b'Hoje comemoramos o nascimento de Martin Luther King Jr, um dos mais importantes lideres do movimento dos direitos civis dos negros, nos Estados Unidos. https://t.co/Dfqa3aLu5w'",False,False,44,185,,
2019-01-14 21:23:43,Saraiva,,"b'@Filipe_Colombo Ola! Podemos ajudar? Caso seja relacionado a compra feita no site, por favor, nos informe por DM o numero do pedido e o nome completo para verificarmos.'",False,False,0,0,Filipe_Colombo,Tente achar um e-commerce pior que o da @Saraiva e falhe miseravelmente.
2019-01-14 20:58:27,Saraiva,,"b'@damnrutherfxrd Ola! Voce pode conferir nossas vagas e cadastrar o seu curriculo, acessando o link: https://t.co/7vL8BdIotb . Boa sorte!'",False,False,0,0,damnrutherfxrd,@Saraiva oi me da um emprego
2019-01-14 20:45:51,Saraiva,,"b'@alanrenatoo @proconspoficial Ola, Alan. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,alanrenatoo,"@saraiva  ha outra coisa , costa na fatura do cartao q o pagamento foi feito , mas esta pessima loja diz q nao recebeu da adm do cartao  (  cartao saraiva do banco do brasil )  vou pro @proconspoficial  . nem estorno do valor costa . me roubar nao vai."
2019-01-14 18:49:05,Saraiva,,"b'@stvrmvnddrang Ola. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,stvrmvnddrang,obrigada @Saraiva por enviar meu livro com uma pagina td amassada 
2019-01-14 18:45:40,Saraiva,,"b'@guspilot @ReclameAQUI @proconspoficial Ola! Podemos ajudar? Caso seja relacionado a compra feita no site, por favor, nos informe por DM o numero do pedido e o nome completo para verificarmos.'",False,False,0,0,guspilot,Ta dificil hein @Saraiva! 2 reclamacoes no @ReclameAQUI 1 no @proconspoficial e mais de 10 tentativas de contato em canais de atendimento. Desde de 05/12/18       E Nenhum sinal de fumaca!!
2019-01-14 18:23:33,Saraiva,,"b'@lorekeepers Ola, Jax. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,1,lorekeepers,@Saraiva ate hoje nao trouxe meu livro
2019-01-14 17:55:29,Saraiva,,"b'@Crlgarden @BrunoGarschagen Ola, Carlos. Temos uma equipe especializada em produtos digitais atraves do Chat Online em nosso site. No assunto selecione a opcao Livros Digitais ou atraves do e-mail digital@saraiva.com.br, nao se esqueca de enviar o CPF, nome completo e se tiver, o numero do pedido.'",False,False,0,1,Crlgarden,"Comprei o livro online do @BrunoGarschagen  na @Saraiva e nao consigo baixar  no celular, nem no computador.

Ja fiz diversas reclamacoes e NADA. Claro, o preco do livro e irrisorio perto da tristeza de ver uma livraria cada dia mais perdendo sua credibilidade."
2019-01-14 17:40:17,Saraiva,,"b'@diniz_biaanca Ola, Bianca. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,diniz_biaanca,"@Saraiva estou com problemas em cancelar um produto - que nao foi entregue, pois esta esgotado - no site, mas esta aparecendo ""Problema com o cancelamento"" 

Existe outra central?"
2019-01-14 17:35:29,Saraiva,,"b'@milezoka Ola, Milena. DM liberada. :)'",False,False,0,1,milezoka,"@Saraiva eu nao consigo enviar dm pra voces, voces podem me mandar um oizinho na dm, pra eu poder enviar os dados?"
2019-01-14 17:34:38,Saraiva,,"b'@IsangelaAraujo Ola, Isangela. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,IsangelaAraujo,"Olha a gente tenta, mas e horrivel, horrivel comprar na @Saraiva meu Pedido no 459081725 de 11/01/19 nem consta como Pagamento Confirmado, mas no cartao ja caiu, e a Entrega esta estimada ate amanha."
2019-01-14 17:22:49,Saraiva,,"b'@cashtonlost Ola, Jonno. As lojas fechadas aparecem na lista, incluindo a loja de Mogi. Porem, ao seleciona-la, o endereco nao aparece na barra lateral e o site nao permite a finalizacao da compra.'",False,False,0,0,cashtonlost,@Saraiva a saraiva do mogi shopping reabriu?
2019-01-14 16:30:04,Saraiva,,"b'Em 14 de janeiro de 2016 morreu o ator Alan Rickman, que viveu o professor Snape na saga de Harry Potter. https://t.co/fXlMGUOAIF'",False,False,35,147,,
2019-01-14 14:38:30,Saraiva,,"b'@UchihaCreative Ola! Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,UchihaCreative,O Atendimento da @Saraiva  e um lixo namoral
2019-01-14 12:26:41,Saraiva,,"b'@_guimell Ola. Temos uma equipe especializada em produtos digitais atraves do Chat Online em nosso site. No assunto selecione a opcao ""Livros Digitais"" ou atraves do e-mail digital@saraiva.com.br , nao esqueca de enviar o CPF, nome completo e o numero do pedido se tiver.'",False,False,0,1,_guimell,"um mes que comprei um e-book e ate hoje nao consegui baixar no lev
poxa, @Saraiva"
2019-01-14 12:23:51,Saraiva,,"b'@gra_corinthians Ola. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,gra_corinthians,@Saraiva devolve meu dinheiro!
2019-01-14 12:19:15,Saraiva,,"b'@Mark___17 @SiteCj Ola, Mark. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,Mark___17,@SiteCj e ai @Saraiva vai mandar o produto que eu comprei ?
2019-01-14 12:18:39,Saraiva,,"b'@spinelli_le Ola, Leticia. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,spinelli_le,"@Saraiva E vcs podiam lembrar de me responder a respeito do erro que vc cometeram pra me reembolsar, ne queridos?"
2019-01-14 12:16:00,Saraiva,,"b'@MarcusMenini Ola, Menini. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,MarcusMenini,"Comprei alguns livros na @Saraiva ano passado, uma obra juridica para minha sala. 

Ficaram faltando 2. Eles marcaram a entrega para o mesmo de setembro. Ate hoje NADA! 

Gostaria de saber se quando completasse um ano, vai rolar festa de aniversario."
2019-01-14 12:15:32,Saraiva,,"b'@milezoka Ola, Milena. Solicitamos por gentileza, que nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,milezoka,@Saraiva cade me pedido que voces disseram que iria chegar dia 03/01?
2019-01-14 12:11:19,Saraiva,,"b'@cashtonlost Ola, Jonno, podera efetuar a compra no site coma  opcao de retirada em loja.'",False,False,0,0,cashtonlost,"@Saraiva eu quero fazer uma compra e ta mostrando que eu posso buscar na loja do mogi shopping, isso e verdade?"
2019-01-14 12:03:02,Saraiva,,b'Em 14 de janeiro de 1898 morreu Lewis Carroll. Quem voce seria no Pais das Maravilhas? https://t.co/9yv2vuTqtW',False,False,4,101,,
2019-01-14 11:39:07,Saraiva,,"b'@anderson_1970 Ola, Anderson. No momento nao temos cupons disponiveis.'",False,False,0,0,anderson_1970,@Saraiva como posso conseguir um cupom desconto para livros didaticos?
2019-01-14 11:37:51,Saraiva,,b'@laaiisferreira ',False,False,0,0,laaiisferreira,A @Saraiva me deu de aniversario 10% em todo site e eu ja to aqui escolhendo o livro que vou comprar.
2019-01-14 11:37:23,Saraiva,,b'@makoniis ',False,False,0,1,makoniis,"Que amor, muito obrigado dona @Saraiva  https://t.co/QzRwZZr5EX"
2019-01-13 17:01:03,Saraiva,,"b'No livro ""Vira-Lata de Raca"", o cantor Ney Matogrosso, um dos artistas mais respeitados do Brasil, lembra de momentos marcantes de sua trajetoria pessoal e profissional: https://t.co/giif5KRlvd https://t.co/87nxWXlN9k'",False,False,1,24,,
2019-01-12 16:48:06,Saraiva,,"b'@SJ1DS Ola, Bella. Por favor, nos informe por DM o numero do pedido ou CPF e o nome completo do titular do cadastro, para verificarmos.'",False,False,0,0,SJ1DS,@Saraiva nao sei pq ainda tento compra alguma coisa com vcs. Toda vez acontece alguma coisa. Espero 3 meses pro pedido chegar e agora entregam no lugar errado ou nao entregam. So quero que resolvam e devolvam meu dinheiro logo!
2019-01-12 16:26:36,Saraiva,,"b'@raaphalima Ola, Rapha. Ficamos felizes em saber! :)'",False,False,0,2,raaphalima,Feliz que deu tudo certo e recebi minha encomenda hoje! Obrigada @Saraiva https://t.co/MC6eyhssKe
2019-01-12 15:54:03,Saraiva,,"b'@ninacabralsp Flavia, estamos em tratativa pelo Facebook. Continue acompanhando por la.'",False,False,0,0,ninacabralsp,"@Saraiva Me decepcionando. Fiz a compra de um livro dia 27 de dezembro, nao recebi e a cada contato uma desculpa, hora foi problema na nota fiscal, hora endereco incompleto, hora nao sabem informar nada... nao quero estorno, quero meu livro!
Pedido: 457382570"
